id,ma,ten,so_model,nha_san_xuat_id,loai_thiet_bi_id,field_set_id,hinh_anh,mo_ta,thu_tu,active,created_at,updated_at,p_n,merged_into,deactivated_at
7feff42e-d536-433b-8590-cff4aad1f8bc,M_AWOS_AUGIER_PTS9525KA_3708EE,Máy biến tăng áp khô 3 pha 20KVA 400/950V,,494923ea-f1cf-410b-9804-3d21208ced5e,accf1740-4c18-4b9a-895f-59d85ba593b5,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:19.870835+00,PTS95-25KA,,
d1b6dd73-5f2b-4228-9627-59e19b39e483,M_AWOS_BIRAL_BTD300_CACB4D,Cảm biến đo dông sét,,b7f4a9b7-d8ca-434b-b11c-5e4a13a35ad1,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:19.974537+00,BTD-300,,
522cb203-7e1c-487e-ba49-85e8e13fa611,M_AWOS_3ONEDATA_277_613D82,Bộ chuyển đổi tín hiệu 485/fiber,,7c809d84-88ee-4505-9e8e-d5f291ec5afd,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.085658+00,277,,
606ce3db-517b-4f07-94eb-88cd5f41286c,M_AWOS_CISCO_CATALYST365024_49EE9A,Switch 1,,ce41dcc3-9d54-4a7b-99fd-5a4a97a95447,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PCA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.189858+00,Catalyst 3650 24,,
8b29ee12-222e-4e55-9f1b-09e8f23dd412,M_AWOS_APC_PNETR6_3E9AC9,Chống sét - LAN,,85b16a8e-84ee-4408-ac50-81b3e2aa7ca6,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: CLA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.296067+00,PNETR6,,
329793f9-7a1e-4010-b17a-974df9ad37ad,M_AWOS_APC_PNET1G_050238,Chống sét LAN,,85b16a8e-84ee-4408-ac50-81b3e2aa7ca6,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.405846+00,PNET1G,,
d69d9602-b6d5-4785-8c55-d63abc75d2de,M_AWOS_APC_PNET1GB_57568C,Chống sét lan truyền - thiết bị đo giông,,85b16a8e-84ee-4408-ac50-81b3e2aa7ca6,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.514523+00,PNET1GB,,
b60b1eab-a1e6-4d20-b8d4-3f7862ad32c0,M_AWOS_AT3W_ATDB9_ED40B4,Chống sét đường dữ liệu RS-232,,9d09c5d7-4aa9-40a6-b47b-4e1899c9956f,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: CLA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.616634+00,ATDB9,,
3b58c09b-ba41-435c-8929-ba0d4ad5a110,M_AWOS_BIRAL_SWSCAL_2E22B2,SWS Calibration Kit,,b7f4a9b7-d8ca-434b-b11c-5e4a13a35ad1,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: PLK, THA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.721443+00,SWS.CAL,,
f8d3ee7f-016e-4cc0-a167-93be7718f584,M_CAM_BIEN_ANH_SANG_NEN,Cảm biến ánh sáng nền LM21,,79b069cc-810c-41ab-9b03-9032c1804a5f,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,1783847012912_CleanShot_2026-07-12_at_16.03.16.webp,,8,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.03995+00,LM21,,
540b2762-68e8-4f52-b841-25f5652dce5d,M_AWOS_COMERGON_DIN21I485_BB5E9E,RS232/485 Converter,,6842b45f-5020-4a54-9962-14b7ba723363,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PLK,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.56288+00,DIN2.1I485,,
0831b7cc-d313-4b39-ab53-6d11b3c7cef7,M_AWOS_DLINK_DES1008A_52DCAE,Switch đầu cuối,,764fa0d4-4f4a-4b3c-91be-bd426249a9f3,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.667444+00,DES-1008A,,
9d006110-4d60-4b9d-acc5-b554f5199069,M_AWOS_CISCO_SF30024_1C6F8C,Switch 1,,ce41dcc3-9d54-4a7b-99fd-5a4a97a95447,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.77256+00,SF300-24,,
52508dc2-529a-4ce8-bdba-9b41bba64bcf,M_BO_THU_THAP_MUC_SANG_DEN_DUONG_CAT,Bộ thu thập mức sáng đèn đường cất hạ cánh có khả năng kết nối đèn lề đường CHC,,79b069cc-810c-41ab-9b03-9032c1804a5f,ae03f513-6763-46f8-913d-91a103966947,,,,4,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.828666+00,RSI51,,
9523ab9e-4612-477f-bb67-5e591edd0f2b,M_CHONG_SET_BAO_GOM_KIM_THU_SET_GAN_,Bộ Chống sét khí tượng,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,"kim thu sét gắn trên cột 10m, / cáp thoát sét, bộ xử lý đầu cáp (đầu trên, đầu dưới), ống sợi thủy tinh là phụ kiện đồng bộ cùng nhà sản xuất với cáp thoát sét",7,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:20.934941+00,,,
91e90915-09c3-46ae-8efc-3b8d5ab8610b,M_AWOS_COMPLETECH_CA420Y_A82278,Anten định hướng CA420Y,,9e1e0f0c-c9e2-449b-bacb-19bd361646f2,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.146921+00,CA420Y,,
6e945e40-d2ca-43af-9048-72ff995a4c14,M_AWOS_CITEL_P8AX09NMF_D08840,Chống sét RF,,80666d25-731c-4de5-8d64-08488037258a,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Chuan hoa tu ra soat 2026-07-11; dung tai: PBA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.250056+00,P8AX09-N/MF,,
259cdc0f-dfa0-45b4-af1a-b2dc6dcf025b,M_CAM_BIEN_DO_HUONG_VA_TOC_DO_GIO_KE,Cảm biến đo hướng và tốc độ gió WMT700,,79b069cc-810c-41ab-9b03-9032c1804a5f,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,1783906140776_CleanShot_2026-07-13_at_08.28.39.webp,"(kèm theo cáp tín hiệu, cáp nguồn, phụ kiện chống chim đậu, phụ kiện lắp đặt)",9,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.353697+00,WMT700,,
bead90c6-a65d-4305-90bc-b59f8d19d38e,M_AWOS_CITEL_DLA212D3_62C426,Chống sét đường tín hiệu RS232,,80666d25-731c-4de5-8d64-08488037258a,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT, PBA",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.458781+00,DLA2-12D3,,
e44ff709-431e-489f-b68a-c9a7dcee9669,M_BO_KIEM_TRA_HIEU_CHINH_CHO_CAM_BIE,Bộ kiểm tra hiệu chỉnh cho cảm biến ánh sáng nền (dùng chung cho cả 2 cảm biến),,,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,,2,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.879514+00,,,
acf79b02-147e-47fb-8f6f-ab16f6b03316,RS_EU4200C,EU4200C,,28422512-1c6b-4124-af15-ed8d22a22249,032cd7d8-5028-42f1-86b5-cf3122e3a430,,1783935450957_clipboard.webp,"Máy thu VHF kỹ thuật số thuộc R&S Series4200, software-defined radio cho thông tin hàng không. Dải tần thu 118-137 MHz, độ nhạy cao.",0,t,2026-07-13 03:49:36.16594+00,2026-07-13 09:37:31.607357+00,,,
028884b4-8886-4201-907b-cd2bc066fbb2,M_AWOS_BO_PHAN_SAY_SUOI_THIET_BI_HEATER_BLOWE_225CC3,"Bộ phận sấy, sưởi thiết bị (heater/blower) 83397-00",,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,3,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:21.991407+00,,,
80ed643b-f760-448e-9848-915d576dd0aa,M_AWOS_CONVETER_QUANG_D23A56,CONVETER QUANG,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,6,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.100633+00,,,
1c4bdaae-e76a-4040-bedc-f26be5893023,M_AWOS_COT_TUI_GIO_AU_02_45CB38,"Cột, túi gió đầu 02",,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,10,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.203254+00,,,
ff17149b-6cf3-49a2-ac0c-71657a8cb922,M_AWOS_COT_TUI_GIO_AU_20_39F47D,"Cột, túi gió đầu 20",,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,11,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.317802+00,,,
457115cd-3054-44a7-b6ac-9ebc9cec1f1a,M_AWOS_GPS_847D41,GPS,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,12,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.423571+00,,,
0d5f4d6a-60a7-4ec2-8ce5-d4c8c8ed2589,M_AWOS_HE_THONG_QUAN_TRAC_THONG_DUNG_720540,Hệ thống quan trắc thông dụng,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,15,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.528444+00,,,
d77a2c59-c005-4902-8137-26065c18dac0,M_HE_THONG_XU_LY_DU_LIEU_TRUNG_TAM_B,Hệ thống xử lý dữ liệu trung tâm bao gồm:,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,16,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.631557+00,,,
354ca296-10a2-4209-a6e4-cd702737c78c,M_AWOS_KVM_AMHS_8A4525,KVM AMHS,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,17,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.7349+00,,,
af357e58-222a-412c-b684-486467fc9cc3,M_AWOS_CISCO_CATALYST3650_B2CD46,Switch Cisco 24 port,,ce41dcc3-9d54-4a7b-99fd-5a4a97a95447,ae03f513-6763-46f8-913d-91a103966947,,,"Chuan hoa tu ra soat 2026-07-11; dung tai: CLA, PLK",0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.835883+00,Catalyst3650,,
723c0355-fedf-466a-8b1e-ce08ceec75fd,M_AWOS_CISCO_WSC365024TS_519EB6,Switch trunk 1,,ce41dcc3-9d54-4a7b-99fd-5a4a97a95447,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:22.940125+00,WS-C3650-24TS,,
3e594fb0-557d-4145-8b46-666fb735f450,M_AWOS_COMPLETECH_CA410GP_AE1FD1,Anten vô hướng,,9e1e0f0c-c9e2-449b-bacb-19bd361646f2,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: THA,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.044459+00,CA410GP,,
cb41d11e-3a27-487e-9dc3-e9540b59b5f5,M_AWOS_DATATAKER_DT80_C01AF3,Thiết bị Datataker,,84ad453e-5411-4ab4-9b44-48427cac81a0,ae03f513-6763-46f8-913d-91a103966947,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.152027+00,DT80,,
9b0550c2-e963-42e1-8adc-217d05b1941c,M_AWOS_CONVERTER_QUANG_1EE18F,CONVERTER QUANG,,,ae03f513-6763-46f8-913d-91a103966947,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,5,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.256623+00,,,
22af799f-6b8f-4501-bed7-6262c5178fe0,M_KEM_THEO_BO_CHAN_BUC_XA,Kèm theo bộ chắn bức xạ,,,ae03f513-6763-46f8-913d-91a103966947,,,,19,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.358596+00,,,
970394ab-be78-40e3-814f-493f200d7353,M_AWOS_LEU_KHI_TUONG_HY_LKT01_579E6E,Lều Khí tượng HY-LKT01,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,20,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.461928+00,,,
51e72797-a5e1-4915-b5ca-5ca4206d8914,M_AWOS_PC_DISPLAY_MET_D3CD3A,PC Display MET,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,23,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.567457+00,,,
8400d1c8-4f9b-4643-8432-691a2a4b7506,M_AWOS_PC_OPT_OBS_2_AE4684,PC OPT - OBS 2,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,24,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.675202+00,,,
51daea86-cddf-4a9a-8d9b-ebe1241c6da0,M_AWOS_PC_OPT_TWR_F54E50,PC OPT - TWR,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,25,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.777866+00,,,
c8872738-60fc-4640-8d0c-98f33fd28f83,M_AWOS_PC_OPT_APP1_2966B6,PC OPT-APP1,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,26,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.888117+00,,,
ead675aa-e315-4f5b-9e71-0d27d96d21c1,M_AWOS_PC_OPT_APP2_DAB13C,PC OPT-APP2,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,27,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:23.997452+00,,,
08c106ea-3b4a-47a1-9573-e039690e89ec,M_AWOS_PC_OPT_OBS_1_A22F7D,PC OPT-OBS 1,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,28,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.10341+00,,,
f54b9b5d-5243-4189-a82a-30bfae2375f1,M_AWOS_PHONG_THIET_BI_HE_THONG_AWOS_OPTIMET_1C85B3,Phòng thiết bị (Hệ thống AWOS Optimet),,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,29,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.207486+00,,,
e3685d34-ab13-402d-97db-9fc4185a4de9,M_AWOS_PHONG_TRUC_THIET_BI_CABIN_TWR_APP_A1DC08,Phòng trực thiết bị /Cabin TWR/APP,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,30,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.312557+00,,,
cf833368-06c6-4507-9194-78cd72ded445,M_THIET_BI_TRONG_NHA,Thiết bị trong nhà,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,38,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.420816+00,,,
5f90a9b8-c63c-405f-875a-7dffbbee8aaa,JOTRON_TA7650,TA-7650,,15e83d23-05bd-4900-8778-2b890ccf73ea,954b8685-0b5a-45b3-9172-43b93da5faef,,,Máy phát VHF AM kỹ thuật số đa chế độ 50W thuộc Series 7000. Part Number: 84000C. Dải tần 118-137 MHz cho thông tin hàng không.,0,t,2026-07-13 03:49:36.274626+00,2026-07-15 03:57:11.755514+00,84000C,,
c94854ca-6dd1-486b-b6cd-0a26fc4cf9f2,M_AWOS_TRAM_02_9A638D,Trạm 02,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,54,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.530835+00,,,
ac375dd7-c5c0-4ef6-ab1d-fbb044a737bc,M_TRAM_CEILO_02R,Trạm Ceilo 02R,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,55,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.631088+00,,,
c9e6ac20-a6e4-4202-8d3e-3e1c6463c1b6,M_TRAM_CEILO_20L,Trạm Ceilo 20L,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,56,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.738089+00,,,
468aa3b1-fbbb-476b-8705-1c8cdb3ca2dc,M_AWOS_TRAM_MID_914E1A,Trạm MID,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,57,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.841433+00,,,
33206c06-c13c-4988-8309-17716ee57742,M_TRAM_MID,Trạm MID,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,58,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:24.942707+00,,,
c119f5bd-e71a-409d-b0e0-ecfa1b231725,M_TRAM_RWAY_02_R,Trạm RWAY 02 R,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,59,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.043236+00,,,
25df870a-f529-47e2-a365-ad75358672c5,M_TRAM_RWAY_20_L,Trạm RWAY 20 L,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,60,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.163414+00,,,
7a079e2e-12e8-4dfb-b197-24d0404e170d,M_AWOS_TRAM_RWAY_AU_20_2CED70,Trạm RWAY đầu 20,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,61,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.265219+00,,,
a46390a1-6c2c-412b-a212-a3a906e3b033,M_AWOS_TRAM_O_TRAN_MAY_AU_02_168EC3,Trạm đo trần mây đầu 02,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,62,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.369695+00,,,
ad7521ea-f02d-486b-a047-42f3fcd4a676,M_AWOS_TRAM_O_TRAN_MAY_AU_20_3EDA47,Trạm đo trần mây đầu 20,,,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,63,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.471168+00,,,
8297b5f8-8ef3-4f1f-8a41-36152eea23e1,M_AWOS_ADVANTECH_THIET_BI_GIAO_TIEP_DU_LIEU_A_456E8A,Thiết bị giao tiếp dữ liệu Advantech UNO-137,,81227fc4-ef2d-4334-bb0e-bb1849fdb2c2,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,77,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.578448+00,,,
c4cc207d-c36a-464e-b7ad-32ab5aff20c8,M_TRU_LAP_KIM_THU_SET_AN_TOAN_DE_GAY,"Trụ lắp kim thu sét an toàn - dễ gãy, cao 3m, và chân đế cột, đã được sơn theo tiêu chuẩn ICAO",,2f529936-107e-451b-bd0f-f3197db1943f,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,,,96,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.683069+00,,,
53d597db-aec3-41d7-8b6b-2fcaf760be19,M_AWOS_AWI_SENSOR_O_DONG_6500_AC_38A409,Sensor đo dông 6500-AC,,8c53503a-8e6c-4698-bb44-06b929060b8a,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,71,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.78736+00,,,
101d521f-3c3f-4610-b0d8-15f428c94dc7,M_THIET_BI_MANG_KET_NOI_CAC_MAY_CHU_,Thiết bị mạng kết nối các máy chủ và các máy tính đầu cuối (gồm 02 bộ Switch),,,ae03f513-6763-46f8-913d-91a103966947,,,,37,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.891212+00,,,
465b364b-ad53-4f5e-9da8-25d557a513ea,M_THU_DONG_HO_CHUAN_GPS,thu đồng hồ chuẩn GPS,,,ae03f513-6763-46f8-913d-91a103966947,,,,66,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:25.997436+00,,,
fb2199c3-a6a3-473b-a252-0f3d88f51e32,M_AWOS_MAN_HINH_HIEN_THI_SO_LIEU_NHIET_AM_AP__36802E,Màn hình hiển thị số liệu Nhiệt ẩm áp Thies 1.1006.54.080,,,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,22,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.10496+00,,,
b0b9a32f-0833-4fbb-981e-748c6b92d69c,M_SERVER,Server,,,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,,32,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.207344+00,,,
cd60afb0-bc3a-4245-b007-a637529e9169,JOTRON_RA7203,RA-7203,,15e83d23-05bd-4900-8778-2b890ccf73ea,032cd7d8-5028-42f1-86b5-cf3122e3a430,,1783936018923_clipboard.webp,"Máy thu VHF thuộc Series 7000. Dải tần thu 118-137 MHz, tích hợp với TR-7750 Transceiver và TA-7650 Transmitter.",0,t,2026-07-13 03:49:36.384637+00,2026-07-13 09:46:59.726784+00,,,
a5f080a3-c50c-47fb-a123-bb33c98323a9,M_BO_XU_LY_DAU_DUOI,Bộ xử lý đầu dưới cáp thoát sét ERICORE/LTKIT/A,,2e05f201-8ee7-4f2d-afe5-963dc6d94500,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,Xử lý đầu dứoi chống sét,153,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.264814+00,ERICORE/LTKIT/A,,
ca747075-dd4d-4a49-814f-d1ab099fa1b2,M_BO_XU_LY_DAU_TREN,Bộ xử lý đầu trên cáp thoát sét,,2e05f201-8ee7-4f2d-afe5-963dc6d94500,660f73b4-1975-4bde-8c87-810a23ef6e2c,,,,154,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.36668+00,ERICORE/UKIT/B,,
b3efdb84-1e7d-4b78-870b-58487514dae3,M_AWOS_CISCO_SWITCH_CISCO_2960_VLAN_QUANG_A70546,Switch Cisco WS-C2960,,ce41dcc3-9d54-4a7b-99fd-5a4a97a95447,ae03f513-6763-46f8-913d-91a103966947,,1784105562037_CleanShot_2026-07-15_at_15.52.15.webp,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,110,t,2026-07-11 09:50:09.894644+00,2026-07-15 08:52:42.720491+00,WS-C2960,,
f14edffc-2c14-4ffe-8e81-296563cf39eb,M_AWOS_DELL_T310_B3678D,Máy chủ MAIN,,f9bb034d-e32b-4595-b6a6-e5136105dc19,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,,Chuan hoa tu ra soat 2026-07-11; dung tai: BDKT-KTKT,0,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.471056+00,T310,,
110ccb12-a602-4ac8-96ca-75379ec83ab9,M_AWOS_GILL_CAM_BIEN_O_TOC_O_VA_HUONG_GIO_WO9_1F6CF5,Cảm biến đo tốc độ và hướng Gió WO90,,8a078690-3935-478c-9d8c-92ed4818430f,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,164,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.573214+00,,,
acd95ab7-c2b7-41f3-808f-c9f52544fc15,M_AWOS_MTECH_SENSOR_O_HIEN_TUONG_THOI_TIET_60_07AF2D,Sensor đo hiện tượng thời tiết 600 PWS,,ad5bae28-70da-4528-a406-c5c52467e25e,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,187,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:27.673207+00,,,
17d36617-fde4-4c42-99bb-12101325d257,M_AWOS_MEANWELLS_ADAPTER_AC_DC_12V_MDR_60_12_12DDD6,Adapter AC/DC 12V MDR-60-12,,0e8dbaf8-aa3e-4d9d-bab2-99b08381f6f9,accf1740-4c18-4b9a-895f-59d85ba593b5,,1783847081438_CleanShot_2026-07-12_at_16.04.29.webp,Chuẩn hóa từ danh mục PL1 gốc; cần đối chiếu tem máy nếu P/N trống.,199,t,2026-07-11 09:50:09.894644+00,2026-07-13 03:49:26.313736+00,MDR-60-12,,
